A2ML1,ABCC8,AVPR1A,BCL11A,C1orf64,CCDC74B,CD79B,CDC25C,CDCA8,CDK1,CEP55,CKS1B,CPB1,CYP4Z2P,E2F5,ESR1,FAM72B,FGF1,FLJ33360,FLT3,FOXA1,FOXC1,GDF5,GUSBP3,HTR7,IGFN1,IQGAP3,LOC145837,LRRC31,MIA,MLPH,MMP23B,MUCL1,MYBL2,NCAPG,NUF2,OIP5,OVGP1,PALM2,PAMR1,PHEX,POC1A,RUNX1T1,SLIT3,SYT13,TFAP2B,TPX2,TTK,UBE2T,UCKL1AS,subtype
-0.252075227,1.137539735,2.07632873,0.636919531,0.901704653,0.909064603,0.900926523,-1.391790067,-1.181867107,-1.097019109,-0.861992107,-0.98757004,-0.084744953,1.354414138,-0.660410304,-0.341393396,-1.216256016,0.893468647,0.771511616,0.13814892,-0.095344347,0.917485978,0.152116138,0.384498293,0.750363004,1.201358444,-1.10265443,-0.303291978,0.103966924,0.759557147,0.770739596,0.730926809,2.126119311,-0.80836349,-0.973154543,-1.220720915,-0.841298041,-0.313431654,-0.477756838,0.969132012,0.759745446,-0.316698486,0.463511182,0.358638434,-0.829031904,0.699901033,-1.183296108,-1.678328726,-1.785322844,0.93789675,Normal
-0.173955555,1.016171895,0.794105595,0.881725188,0.942841112,1.085061028,1.80151865,-2.595741479,-1.789959166,-2.164373787,-1.867154699,-1.864598835,0.090104682,1.276413648,-1.345330577,0.247855724,-1.470072853,0.890406973,1.10945151,1.557248604,0.223497899,0.281396549,0.580744373,0.635746718,1.232595518,1.782600808,-1.569162572,-0.027477646,0.363148816,0.834355947,0.730283773,1.804264072,0.664820399,-1.627570976,-2.379263763,-2.195021359,-2.091312097,0.513605729,-0.900661125,1.343844926,-0.606768187,-1.877436064,1.225129317,0.767977751,-1.310075988,0.765542276,-2.112554738,-2.083925118,-1.923739632,0.325770786,LumA
-0.335083001,0.965506315,0.00801905,0.073236974,0.809645126,1.059713018,1.049459128,-0.312138587,-0.526834609,-0.738409383,-0.513052456,-0.530215253,-0.398913384,-0.674558909,-0.490072059,0.734229998,-0.992435714,0.128599552,0.609479508,-0.249370696,0.399899225,-0.480197464,0.159668398,-0.676037513,0.549150806,0.565753538,0.485048987,0.743501394,0.851138498,0.018145594,0.861056576,0.738731524,-0.877718383,-0.509861041,-0.504618625,-0.364829119,-1.292344548,1.727202857,-0.575372027,-0.765988801,0.476120516,0.375118258,0.334467999,1.024042234,0.710826147,0.894435522,-0.756195599,-0.573863063,-0.431321605,1.362004641,LumA
1.649966348,-1.856648478,-0.830034371,1.35161339,-1.650664114,0.034892473,0.848792937,0.553138291,1.47598593,1.134714629,1.811666194,1.05087949,-1.03873926,-1.460418498,1.099157012,-0.642611697,1.903768222,0.411372669,-0.511675255,1.472576688,-1.77849773,1.116941247,1.855125637,-1.763459943,0.185763888,-1.083385156,0.685197495,-1.645916448,-1.237503686,1.530861647,-2.550116555,-0.691545611,-1.350350105,0.571788194,1.939356993,0.934213655,1.401148049,-0.955676987,0.38590991,-0.888936143,-0.366623772,0.757907714,-0.950235897,-1.318136692,0.720665495,-1.32401215,1.839905535,0.808038744,1.092836974,-0.662576926,Basal
2.440879294,-1.340285873,0.729111982,0.578068953,-1.839635578,-0.243112979,-0.081573637,0.371822181,0.576948492,1.508025019,1.219280275,1.005708647,-1.169973195,0.889013276,0.260644953,-1.161642172,1.691792706,-0.918650137,-0.132287369,-0.827941759,0.073753267,0.434664892,-0.341131429,0.309569517,2.461904657,1.636804837,1.411171435,-1.042077389,-0.192728548,-1.158474074,-0.648306365,-0.232829726,2.27815088,1.314867539,1.828951009,1.162289867,1.009030379,0.968714757,1.586534044,-0.726735763,1.430453009,0.216485914,-0.245041236,-1.289861958,-1.543968977,1.167714353,1.19600671,1.471202042,1.156930155,2.238618021,Her2
-1.030153156,-0.787424375,0.957500099,-1.260921981,1.329752826,-0.118223901,-0.281277535,0.063094752,-0.779118135,-0.499480356,-0.396893808,-2.131245088,-1.263007127,0.176011969,2.428964603,1.016667076,-0.505645787,-0.013807565,-1.357823036,1.133074479,0.900147878,-1.073660747,-0.669329618,-0.384317644,-0.4806793,-1.083385156,0.205735002,2.069737138,-1.237503686,-1.153591559,0.708423886,-1.385472975,-0.450764838,-0.471968688,0.271733523,-0.002110815,-0.565092281,0.068277908,-1.006814086,-0.142445759,-0.630040279,-0.718458923,-0.211134481,-0.92350327,-1.691531411,-1.752868273,-0.206842754,-0.560739101,-0.204328566,0.893722711,LumB
-0.687206297,0.473279547,0.621956564,-1.104651182,0.021209942,0.385137183,-1.504067675,-0.74983303,-1.128867084,-0.971544618,-0.797073102,-0.76275291,0.770122764,1.128683568,0.337936304,0.596886453,-0.91990563,1.137696067,0.067701432,-0.941082011,0.467412216,-0.900421074,-0.223246161,0.411738688,1.27584211,-0.389534668,-1.335150936,-0.211048056,-0.586527203,-1.084273133,0.097936072,0.557964233,-0.239313732,-1.064165492,-0.75836016,-1.230196545,-0.461781506,0.252019083,-0.063603766,-0.697859181,0.374371398,-0.625850584,1.081470018,0.740082034,1.171552254,0.753218824,-1.039207408,-0.598791258,-1.083095918,-0.506761357,LumA
0.535149151,0.49436561,0.334597949,-0.553161094,0.614567255,-0.161721703,-0.567474506,-0.118688066,-5.90E-04,0.258641531,0.886415806,-0.293183558,-1.113127722,-0.562328656,1.236795071,0.307980634,0.852966518,1.194533307,0.381291749,0.786526459,0.226908769,-0.438655034,-1.49627702,-0.749621958,0.583401447,-1.083385156,-0.176759251,-0.541741684,-0.994855326,-0.068743243,0.08350597,-0.362866364,-0.925197153,0.620441518,0.642985137,-0.13778127,0.80982126,0.107968588,0.173603989,1.079654914,1.49054803,1.016387324,0.834773687,0.935048835,0.462535467,-0.556613202,0.387669884,-0.253682397,0.137035389,-0.425930291,LumA
1.062044595,-0.708753355,1.091969643,0.837059312,-1.327760623,-1.801115796,-0.409602008,0.547304439,0.894948634,0.612149262,0.421085653,-0.347918636,-1.172700385,-0.036212559,-3.720751409,-2.130953224,-1.266250241,0.180883532,-0.939851814,-1.025835381,0.077423661,-0.9025369,-0.636369757,0.244687848,-0.024114134,-1.083385156,0.665803847,-1.215013893,1.539691188,-1.328830666,-0.222704238,-0.933995335,0.41709684,0.71877847,0.316029641,0.719799979,-0.722513813,0.284757832,2.196842419,-0.259863542,0.787671956,0.288875182,0.678539262,0.664354261,-0.006278918,-1.337945196,0.822831847,0.099198195,0.665432514,-0.019176486,Her2
0.508429524,-0.324777124,0.877658807,-0.302697494,-1.24096242,-1.00118814,-0.023326667,-0.174459688,0.100716396,-0.269458203,0.742666581,-0.007178373,-0.277872564,1.137016425,-0.019288463,-1.045298595,0.251497529,0.416004433,-0.032113927,-0.437449055,0.182122556,-0.318981872,-1.045142052,0.793741011,0.149697551,0.126848814,0.058312975,0.545794145,0.98556738,-0.059243928,0.134226062,-0.41120525,2.264219983,0.296066949,0.19342133,-0.472366502,-0.327523825,0.039500143,0.806395162,-0.213579091,0.924653253,-1.302690239,0.709549129,0.574299611,-0.674743136,-0.553419165,0.157409723,-0.443943177,1.147749003,0.535597469,Her2
0.135014494,0.700110497,0.431598115,-0.98631251,0.134205718,-0.454020759,-0.870709705,1.428293824,1.331409376,1.55731548,1.082254804,0.192287774,-0.567032082,0.461807253,-0.484225662,-0.177862391,0.584382156,1.06704204,-0.038380362,1.070069451,0.384142486,-0.630214661,-0.558746534,-0.081347844,0.921616207,-1.083385156,0.597926079,0.070938112,-0.854727385,-0.281282107,0.131520418,0.319983338,0.299774052,0.684835622,1.387243494,0.584202978,0.371005266,-1.54828876,-0.136174825,0.598378534,0.413668828,1.169902496,0.413934898,1.280713146,-0.613955974,0.381880527,0.283497119,0.960833914,0.430132719,-0.23652018,Her2
-0.272797182,0.039818293,-1.045185642,-0.697159734,-1.291694661,-0.616494817,-0.078969788,1.760901153,1.385604247,0.838539487,0.766470216,1.03831923,0.558388366,-0.449323974,0.304146111,0.162262102,1.110782893,-2.238938389,0.996566157,-0.57527001,0.373390829,-1.390776563,-0.417404248,0.560393417,-1.581734233,-1.083385156,0.424368081,1.829702772,-1.075143156,-0.695830874,0.754806358,-0.963577726,0.137602307,1.505703045,1.084358342,1.166182955,1.080560351,-0.590862237,-1.838962227,-0.504870766,-1.307051927,1.559431643,-1.651085227,-2.400763381,-1.204733809,-1.44440473,1.332347022,0.404788535,1.50581391,0.68361762,LumB
1.046270719,-1.856648478,-0.700677471,1.490033776,-1.235237664,-1.071576427,1.549228322,0.110154488,1.692509376,-0.450708742,0.673110504,0.195514263,-1.040905539,-1.433499345,1.256217,-1.348891892,-0.061697065,-0.109897041,-0.329859116,1.22385548,-2.195402504,0.904481391,2.083043824,-0.800494281,0.796333141,0.335016095,-0.195546847,-2.207261583,-0.969209564,1.729649755,-2.296859669,-0.009891792,0.070838249,0.25645742,0.3381777,0.013094266,0.936295887,-0.377373259,0.808814198,0.936773855,0.951990595,0.157076791,-0.390544009,-0.574731011,0.617491309,-0.434309231,1.463052144,0.988768156,0.511101731,-1.651667059,Basal
0.894919478,-0.064628226,0.018314375,-1.071500416,0.931609687,-0.184036178,0.361363723,0.686072324,0.306656906,0.090362166,0.367295621,0.502722089,-1.162894106,-0.34397065,-0.547148748,0.1295434,0.665449715,1.113987716,-0.554107972,0.722340341,0.268098738,-0.660145852,-0.772560502,-1.208321913,0.908246077,-0.205454362,0.541790559,-0.331982674,-1.075424977,-0.486679877,0.364034032,0.701407359,-0.919226768,1.197183736,1.14244476,0.230299213,1.154221397,-1.734212519,-0.197931373,-0.46841664,0.911691582,1.421517606,0.449224258,0.817932308,-1.406190302,-1.178872068,1.065223321,-0.234253069,0.425585863,1.886524948,LumB
-0.644442899,0.94389556,-0.346224156,-1.378145002,1.231368807,1.624618864,-1.187303782,-0.206273625,0.103191437,-0.67830961,-0.235446426,-0.445519922,-0.188397518,-1.181871869,0.445054188,0.663292604,-0.268288587,-1.216182096,0.127411607,-1.685575818,0.314034267,0.129882792,-1.49627702,-0.881154152,-0.963241941,-1.083385156,-0.50319374,-0.483693067,0.140979488,-1.162526229,0.407710859,-0.293127451,-0.989449859,0.400528496,-0.508379616,-0.78351975,0.157805181,0.975019997,-0.161859288,-1.179886488,-2.394712882,0.976822845,-1.073353628,-0.044939811,-1.5326843,-1.114966168,-0.324086031,-1.389381622,-0.420479103,-0.403657666,LumA
-0.769044525,1.087989125,-2.062671861,-0.911484218,0.173161319,1.380804945,-0.146783073,0.025135824,0.076648752,-0.352214293,0.265048188,0.745976298,0.993887744,-0.758723854,-1.005942276,0.295261903,0.371945155,0.704508377,1.795805196,0.953060112,0.618565686,-0.666854568,-1.49627702,1.550953246,-1.919866461,0.395749248,-0.056609541,-0.340406395,-0.606974923,0.485405594,0.658090314,0.712610903,0.075789877,0.388622742,0.134833446,0.707386169,-0.189837895,0.652725203,-0.276123131,1.053645509,0.762691281,-0.561573906,-0.926797442,-0.159251605,0.905111589,-0.791915682,0.476972006,0.133511122,0.733023277,-0.236705785,LumA
0.280128157,0.510762238,0.034842923,0.730554508,0.707417343,-0.881543478,-1.762131755,0.691050544,-0.058283675,0.852288932,0.864930707,0.876879558,-0.084106674,1.568280456,-1.154084031,-1.974547208,0.559923443,-0.334419838,-1.357823036,-2.209409481,0.558356406,-0.527313288,-1.207690682,0.456101618,-0.228957724,-1.083385156,0.487700462,0.663059023,1.314046062,-1.613179035,0.285269723,-0.826428726,0.48412151,0.56056931,0.214817191,0.752707593,0.026605129,0.771312226,2.355075787,-1.124522637,1.171514171,0.370625131,-0.217454963,-0.858994425,-0.098362991,0.996644722,0.571283187,1.243035742,0.733985112,-1.31999056,Her2
0.641787751,8.93E-04,1.312093486,0.745057968,-0.887854027,0.317576768,-0.115084042,0.177749383,1.166349721,1.445936332,1.380959511,0.710023995,-1.005316675,0.101759715,0.18583089,0.286730666,1.01717832,0.43735765,-0.628409989,0.677581112,0.33394337,-0.38544976,-0.259106889,-0.506651783,-0.832511785,-0.589025784,1.022692424,1.010016272,0.454928703,-0.341699077,-0.163695427,-0.212184994,0.163947812,1.553268823,1.553897191,1.134230249,0.444666313,-0.326931335,0.370613069,0.138196396,0.649217742,1.038603341,0.16631683,0.32634611,0.316640719,0.630160355,0.424298625,0.575253396,1.523039499,1.482462419,LumB
1.537839878,-0.986348265,1.250531648,1.30989602,-1.218635872,-0.790074697,-0.327467553,0.05360502,1.241454425,0.90477895,1.29973347,1.466174691,-0.591209299,0.329472823,0.40353486,-1.769516264,1.243844447,-0.476277424,-0.850420833,-1.128549461,0.08216922,0.354160308,0.329069078,-0.712546719,-1.072596396,-0.010574355,0.82224089,-0.490031709,0.243061519,0.052422842,-0.077501333,0.072435373,2.170375968,1.620181453,0.838473099,0.859216614,1.390122056,0.696134358,2.809214089,-0.206342878,0.292948537,0.755161915,-0.236877279,-0.688133163,-0.003499441,0.69283391,1.08244196,1.19449908,0.992893582,0.454209587,Basal
-0.346028752,-0.673336639,0.802019688,0.376534608,0.315844043,1.571763379,0.843924872,0.188561455,0.055226842,-0.078349571,-0.554554248,-1.271616286,0.894180901,-0.115823862,-0.429824442,0.631167652,-0.603326812,1.457366287,1.255369928,-0.107965745,0.542154771,0.479974524,-0.184184474,1.415529567,1.318593512,-0.265944825,-0.308954234,-0.300789883,-0.079843358,0.82249841,0.467277978,-0.242711504,0.68401092,-0.123439176,0.116195645,-0.227616119,0.450596258,0.535269889,0.789959952,1.737877162,2.577973318,0.078197451,1.016553396,0.527149786,-0.004778001,0.544298591,-0.184458524,0.162178546,-0.780467679,0.171996874,LumA
-0.872114511,-0.755188605,-0.805241549,0.475787683,1.136501425,0.244309194,-1.370988348,-1.478053286,-1.512925226,-1.146482519,-1.302436641,-0.913130334,2.661535478,-1.174189533,-0.26503532,0.567855246,-1.560139373,-2.166400255,-1.357823036,0.390128306,0.645963874,-1.172072441,-0.031588822,-0.243799656,-1.154632871,-1.083385156,-1.924157238,2.290463667,1.352843496,-1.055144115,0.815919559,-0.33661986,-0.83421987,-1.617783072,-0.837591707,-1.716024586,-1.727639636,2.418273386,-1.441030921,-0.275086895,-1.111153943,-0.753031039,-1.965134199,-2.144319879,1.178250793,-1.776157082,-1.483526555,-1.108866113,-1.485142912,0.03418501,LumA
2.216116553,-1.566329785,-0.360091328,1.350776652,-1.420092757,0.26451562,0.562992205,0.631623042,2.044904059,1.45916693,1.397266546,0.804514024,-1.061485186,-1.562085539,0.592304119,-1.743860052,1.490892834,0.672792569,-0.901805601,-0.32980698,-2.468197997,1.185318538,2.544881995,-0.955375385,-0.173744041,-0.365569038,1.523745501,-1.523146959,-1.150702647,1.440319228,-1.706771554,-0.490070646,-1.642733086,1.203995201,1.362003065,0.988423073,1.362140124,-1.232622551,2.084357278,0.063171894,-0.094193012,0.766145114,-0.935817297,-0.993924793,-0.661651799,-0.805647528,1.606201646,1.594669924,1.666003143,0.376441007,Basal
1.546356572,-0.7571562,0.40610493,0.434946895,0.415018623,-1.643474827,-0.008779075,0.744021917,0.632338211,0.797810001,0.518696014,1.039241084,-0.781861163,0.49730708,0.020843585,-1.702110115,0.417016872,0.282232809,-0.008211953,-1.246658435,0.461109521,-0.067405046,-0.313973304,0.349828699,0.786924531,-1.083385156,-0.023125196,-0.566679236,0.568346223,0.00970914,0.215481281,0.33760689,1.730439207,0.539161848,0.298144039,-0.139691087,0.247588268,-0.244074008,2.38111599,0.345111106,0.836690639,-0.97057327,1.907675583,0.269417624,-1.323695425,1.091887399,0.97725173,0.231097672,0.759080259,-0.625455885,Her2
0.81143189,-0.616768273,-0.414439435,-0.721504828,-0.75242266,-1.452567809,-1.3746677,0.572273324,0.870454259,0.987189142,0.938041872,0.037992471,-1.263007127,1.519894131,-1.643100459,-1.013736143,-0.290516789,0.139825692,-1.357823036,-0.956476905,0.305284642,-0.682284613,-0.560997207,-0.622405774,-0.032119705,-1.083385156,0.53898757,-0.125935106,0.130270269,-0.818724107,0.019730071,0.095723638,0.798751279,0.525309961,0.910433396,0.152951628,1.29589151,1.08843349,0.516466668,-0.630958351,1.962058274,0.135984056,-0.171302274,-0.995819882,0.237814752,0.916039287,0.939370725,1.047862641,0.332725074,-0.639283473,Her2
0.613508729,-0.427223255,0.550169437,-0.303574077,1.031956479,1.7448291,0.383779466,1.075384691,-0.255604214,1.363612614,0.620402455,0.452481049,1.024428405,0.060838886,-0.703416004,-0.462674465,0.50962156,0.621686156,-1.357823036,-0.734798579,0.468932278,-0.079532339,-0.395797784,0.817372938,0.03555626,2.200816216,-0.050321757,0.713684756,0.709664076,0.167078907,0.13057559,1.135135564,-0.062879403,-0.197506706,-0.16036257,0.837547537,1.115398783,0.782871834,-0.373880616,1.172769946,-0.607121688,2.561648576,0.370547419,0.485457819,-0.864581415,-0.625071235,0.642662272,0.813390974,0.293639601,2.882760882,Her2
-0.615504134,1.134555548,-0.1993582,-0.535071614,0.827364609,-0.585542481,-0.578455956,-0.233420482,-1.125709272,-0.484779692,-0.269219765,-1.032625652,0.086797239,0.823031924,-0.979484853,1.364541557,-1.150186724,0.157960226,0.006290368,-0.805093782,0.774761311,-0.886539194,-0.558396429,0.502940947,0.533222195,0.535781333,-0.188501499,0.586286391,1.786692126,-0.244978781,0.819441191,-0.72503036,0.072567765,-1.148707796,-0.577916163,-0.340148408,-0.241724921,0.329783717,0.145287046,-0.524531418,0.363118311,-0.254293945,0.284430846,0.218705031,1.32600779,-0.675371038,-0.55121553,-0.165333942,-0.735960954,0.267954765,LumA
-0.402436853,0.16066144,-0.127360965,0.95296746,-1.481647512,0.061011721,0.417969136,1.115210452,1.180175814,1.62312257,1.369134978,0.281707607,-1.263007127,0.415403467,-0.411393428,-0.466768209,1.406441051,0.099552897,-0.182239809,-0.574944192,0.357967762,-0.715002502,-0.839480523,0.707350043,-1.503989405,-1.083385156,0.927012043,-0.361632506,0.002229342,-1.102839975,-0.361593974,-0.650570852,-0.591566399,0.556390848,1.368772849,0.946921283,0.900530901,0.399303035,0.94705495,-0.54419207,0.499274774,0.543735329,-0.394757664,0.1417644,0.841711719,1.078256153,1.242966634,1.417239832,1.542013878,-1.575847334,Her2
-0.36378186,0.998955436,-1.191841489,-0.575633489,-1.839635578,0.284156471,0.680505043,1.457852005,1.113179005,1.158841013,0.927222037,0.762108742,-1.263007127,-0.449200065,1.630188225,0.515011575,1.403441397,0.03031195,0.631412031,0.22791174,0.25693926,-0.735283465,-0.657125967,-0.134625812,-1.118731597,-1.083385156,-0.291378741,-0.790866997,-0.989062327,-0.294800362,-0.050530785,-1.257576339,-0.503171544,0.50453213,1.571615638,1.247350174,1.209073396,-0.792953279,-1.761055061,-0.766739729,-0.592687099,0.781746249,-0.063459042,-0.588148244,0.642923524,-0.848150862,1.125801623,0.182634329,1.100444214,-2.700707674,LumB
-0.544821575,0.29754049,-1.04763691,0.56320689,0.777804579,0.196852373,-0.264522333,0.335730086,-0.404874812,-0.774382772,-0.841511707,-0.277166346,0.737512533,-1.096560769,0.377077436,0.354730564,0.138664408,1.975966846,0.619595325,-0.056160706,0.670025341,0.13886215,-0.279462979,1.869630494,0.895453669,-0.461370885,-0.35539293,0.73132453,1.431189889,1.189849533,0.545398086,-0.196009091,0.798087903,-0.603332661,-0.312390189,0.805447922,-0.004712397,0.808496978,0.343221052,1.237964123,0.458386593,-0.065208185,-0.011249224,-0.288875722,0.792570565,0.666024115,-0.266403591,-0.069213756,0.419727414,-2.49728437,LumA
1.237686406,-0.417221312,0.939360717,1.765360451,-1.839635578,-1.122992268,-0.650741069,0.893057381,1.846047287,1.699306599,1.928443118,1.991055279,-1.114887823,-1.691353231,2.347015953,-1.920547289,2.247651579,-0.870919417,-1.357823036,-0.402423635,-2.163740727,2.071849473,-1.279662214,-1.284807283,-1.477826868,-0.6187553,2.022753155,-1.215180699,-0.841888847,2.287485389,-2.145343594,-1.616026801,-0.380849744,1.723269259,2.272915118,2.742883727,1.994698568,-1.877939668,1.819046025,-0.194259769,-0.836778933,0.067214252,-0.751074862,-0.875974427,0.472819532,-0.878431343,1.942512969,2.915717608,2.471408723,1.735906325,Basal
0.662449729,0.849778916,0.089471175,-0.640022477,0.236297197,-1.588459877,-0.647854193,1.16048114,0.759760168,1.214703536,0.252141671,0.610694232,-0.413381031,-0.703584508,1.317455531,-1.32323568,-0.618632736,-0.806624252,-1.357823036,-0.210842734,0.767754197,-0.726355713,-1.49627702,0.758505383,-0.476470185,-0.728390472,0.309672834,0.908681402,0.456463064,-0.948791647,0.367727451,-0.425052327,0.142151171,0.123719706,0.648166947,0.56348881,0.87514332,-0.523606338,1.415138279,-1.173469469,1.210575934,-0.543975826,1.61252222,-0.70905495,1.71991527,1.201465521,0.683047806,0.867573138,0.983100354,-0.789902096,Her2
-1.030153156,0.237364865,1.657582164,-0.817012504,0.951264682,0.125795681,-1.189851026,1.821728779,1.114715238,1.538118143,1.621391682,0.886789488,0.693916175,0.476366519,-1.517947926,0.078512227,1.047867083,-0.426584091,-0.820162903,-1.14093054,0.541784024,-0.227794949,-1.195887151,1.0236924,-0.302575969,-0.718986237,1.408974499,0.903468703,1.079382645,-0.388763864,0.751800086,-1.308810523,0.643734519,1.250358956,0.58381221,1.445971133,2.000443203,1.095547095,-0.446380527,-0.075749728,-0.331745093,1.658155627,0.574185463,0.038898946,0.338209461,-1.028073258,1.158751837,1.17514307,1.434813005,-0.491356125,LumB
0.54282617,-0.206393471,-0.914708162,-0.303454543,0.352291655,0.482621618,0.480574723,1.014245926,1.059581558,2.96261248,1.157066229,1.078535108,-1.263007127,0.226009106,0.806143522,0.964479654,1.767091701,-1.916284999,3.050076945,-0.303660097,0.425110007,-0.44386719,-0.366238941,-0.137031458,-0.329976481,-1.083385156,1.28412789,0.083365187,-0.319548249,-0.85243671,-0.470678676,-0.274182132,-1.084312629,1.275830402,1.416662803,1.975871872,1.980707602,-1.31071053,-0.428380058,-1.041988858,1.610796987,0.35439995,-0.758317081,-1.660086628,-0.041967403,0.066198961,1.361931775,1.643133267,2.054322129,-0.494418611,LumB
-0.035229413,-0.12349212,3.310507017,-1.268372934,0.305839351,0.281482847,-1.252966062,1.055160672,0.337296211,0.992982933,0.855733848,0.469996274,-0.347580317,-1.667996452,-0.883861579,1.056885766,2.040214001,-0.616250902,-0.006690105,-0.299587374,0.534739835,-0.99181442,-0.969069293,1.66260349,-0.153111125,-0.878433516,0.373005216,1.450760402,-0.688045591,-1.178967351,-0.069642081,-0.425996445,-0.950666053,1.58658204,1.590337016,1.018906689,1.468879149,1.035081455,-0.698813975,-1.785816862,0.695761925,0.693631037,-1.178958356,-1.062223816,0.868283519,-1.185838591,0.563456533,0.900126428,1.346411633,-0.270949945,LumB
-0.455306327,1.075658861,-0.695985044,-1.133458879,1.099454076,0.21962959,-1.10143337,0.465397162,0.425117507,0.050756848,-0.341248947,-0.868881345,1.919701087,-0.41794411,0.841717361,0.579261479,0.13651081,-0.642471396,-0.152787563,0.114527125,0.688673905,-0.226453206,-1.149573295,-0.92565859,-1.472132183,-0.50990887,-0.194107475,0.471356802,-0.432965769,-1.484340427,0.493862006,-0.70702916,-0.590950407,-1.080650382,0.913860077,-0.097895478,-0.072350842,0.604142516,-0.737162799,-0.92040684,-1.079044349,0.07694936,0.098634997,-0.487935915,1.455503624,0.43477077,0.238415592,-0.405231157,-0.102811263,0.117150537,LumA
-0.94315693,0.350206458,0.445535323,-0.865304245,-0.09565686,-0.45895668,-1.229361604,0.589385956,0.596151399,-0.414821827,-0.138067918,-0.743163514,-0.173891188,0.603403855,-0.830649458,0.560480257,-0.669011533,-0.047800002,1.715326265,-1.189151583,0.404162813,-1.222284596,-0.046393251,-0.493562242,-1.034219172,-1.083385156,-0.014337449,0.450923022,0.998437232,-0.547661492,0.540244478,-1.114636744,0.230996174,-0.178045377,0.227019517,-0.158789256,0.67232064,0.824987607,0.844032506,0.18250113,1.381139742,-0.567689551,-0.055031732,0.293371554,0.718970014,-1.016554603,0.486285725,0.80737888,-0.238255106,-1.116660058,LumB
-0.13278154,0.353026678,0.174915365,-0.087376893,0.177495777,1.056782315,0.580370067,0.844675304,1.72886688,1.415237887,0.632536126,0.46308237,-0.099309309,-0.216685497,-1.8843882,0.484261621,-2.045621759,0.347313018,1.566990794,1.436533087,0.370610228,-0.489950904,0.094849006,-0.364789464,0.54139283,-0.223777451,0.608456224,-0.252457737,-0.494903884,0.093675111,-0.037260244,0.607750768,-0.475072831,0.952085465,1.380640866,1.024195413,1.80271657,-0.463140698,-0.142649302,-0.439471791,-0.494708649,0.24431834,0.532114752,-0.321926081,1.049171882,0.451369705,0.79606469,1.248094699,0.649431079,0.227678436,LumB
0.626433711,0.632064491,0.025388033,0.558345841,-1.839635578,-1.612882401,1.475018625,-0.361843003,0.317666573,0.581796715,0.162723471,0.405351267,-1.081175112,-0.4758714,-0.205283161,-1.477985449,-0.385582732,-0.222707971,-0.239085327,0.068994079,0.174114425,-0.094446329,-0.871240024,-0.314341667,0.053135504,-0.752538119,-0.864854973,0.136993434,0.731677471,-1.113435365,-0.031032968,0.119452492,2.050399677,0.84527711,0.277166066,-0.627943126,1.619722147,-1.667279966,0.003275445,0.168711367,1.231844858,0.827426373,0.032994154,0.243416997,-0.094027007,1.173197031,0.049793231,0.496216355,0.347327477,-1.366299058,Her2
1.25915807,-1.1937984,-0.170153096,-0.189219872,-1.352867766,0.286264521,0.351967224,0.803449419,1.137844073,0.915674736,0.695754871,1.386664788,-1.263007127,1.547277941,-0.321814735,-2.192671882,2.30049163,-1.206290532,0.120608049,-1.231385723,0.522875937,0.209406872,-0.826576662,-0.166960515,-1.117246027,1.1361962,0.942466357,0.750674068,1.316425888,-0.465024097,0.375243129,-0.296652161,0.076832325,0.967654528,2.018421385,1.219584374,1.593593323,-0.615274835,0.596508277,-0.558732761,0.913871499,-0.062462385,-0.926270735,-1.161753912,-0.047748715,-1.908697063,0.6868046,0.758695582,2.13354235,-0.239768271,Her2
-0.464662695,0.733297272,0.536442338,-0.870005916,1.143698261,-0.027474942,-0.762763182,-0.024646377,-0.086447939,0.048249088,0.153449327,-0.230843185,1.990356586,0.077659484,-1.023976925,1.401541501,1.044944344,-0.187380958,-1.01943554,1.954664937,0.716628213,-0.867754791,-0.444712418,-0.574575885,-0.637406931,-0.183126889,-0.008428447,1.700719747,-1.237503686,-0.875122136,0.499530975,-0.153586683,0.464314997,-0.197449467,-0.04703137,0.460505606,0.481635819,-0.846790333,-0.779424768,-0.311267956,1.645793499,-0.67802078,0.438097575,-0.32783876,-1.520732549,-1.132747149,-0.0755115,-0.245983984,0.035255767,0.431658555,LumA
-0.694343526,-1.143001647,-0.060056157,-0.632053542,0.00940604,0.235157174,-0.890464994,0.499466855,0.369813134,0.175885441,0.347588066,-0.703639026,1.114561071,-0.674527932,0.37261832,0.50501159,-1.397542769,0.59350305,-0.761706016,-0.520410428,0.316295822,-0.555231865,-0.366889135,0.39305956,-0.94483738,-0.85822958,0.272627936,0.713226038,-0.451816499,-0.001882681,0.22102141,0.459838813,-1.192821993,0.865711506,-0.001481589,-0.100172568,0.458286657,-1.105951886,-0.08402327,0.741532657,-0.873719695,-0.687131843,0.187911812,0.044963232,-0.829226467,0.623244133,1.098330068,-0.106826003,0.009985741,-0.938015049,LumA
